application_id,applicant_name,email,phone,state,zip_code,credit_score,num_credit_accounts,credit_history_months,delinquencies_2y,public_records,inquiries_6m,income,total_debt,monthly_debt_payment,total_credit_limit,total_credit_balance,employment_status,employment_length_months,occupation,loan_amount,loan_purpose,loan_term_months,avg_monthly_balance,num_bank_accounts,has_savings_account,monthly_income_deposits,num_nsf_fees,application_date,referral_source,probability_of_default,default,debt_to_income,credit_utilization,payment_to_income
3058,Anna Snyder,stafforderin@example.com,(644)690-0389x1079,NH,17046,712,2,84,2,0,1,86914.45,4432.18,553.3,29277.45,21545.98,Employed,104,Armed forces logistics/support/administrative officer,37090.34,business,12,6286.36,3,True,2322.83,0,2025-11-24 14:37:33.240115,organic,0.28414017531702285,1,0.47774012261482407,0.7359240644250097,0.07639236053383527
3059,Ryan Myers,matthewochoa@example.com,(879)259-6147x7814,MH,24251,627,7,118,1,0,1,126229.26,17399.23,383.07,84318.12,15459.29,Employed,20,Systems analyst,27832.76,home_improvement,24,17772.54,2,False,14486.69,0,2025-09-30 14:37:33.240115,paid_search,0.44858217545411455,1,0.35833205391523326,0.18334481366520033,0.03641659627886593
3060,Alex Jones DVM,matthewespinoza@example.com,(733)505-2179,SD,72345,676,12,7,2,0,0,26861.63,5078.0,1003.24,89186.76,16052.41,Employed,24,"Psychotherapist, child",24384.53,debt_consolidation,48,16708.32,3,False,4052.07,0,2025-10-07 14:37:33.240116,organic,0.46815759405772794,1,1.0968258441501875,0.17998646884358172,0.44818129056203965
3061,Michael Brooks,mariapatel@example.com,001-922-207-7748x2125,IN,29631,719,5,5,0,0,1,33736.14,13373.26,1208.2,15890.82,4565.2,Employed,7,Product designer,43366.47,debt_consolidation,48,19663.65,2,False,7742.82,1,2025-10-21 14:37:33.240117,paid_search,0.30922480648591644,1,1.6818678722580593,0.2872853634991775,0.4297587097990464
3062,Terry Stokes,crawfordveronica@example.org,(865)580-1748,PW,70113,680,3,92,1,0,2,49091.22,200000.0,1407.49,76472.18,45044.34,Self-Employed,21,"Scientist, research (maths)",40740.9,debt_consolidation,24,10640.89,1,False,5195.05,0,2025-11-19 14:37:33.240117,paid_search,0.8,1,4.903950237944789,0.589029108363329,0.3440509321218744
3063,Adam White,kimberlyduarte@example.com,378.853.9806x79248,MS,01212,694,4,34,0,0,2,85929.72,3558.76,2112.05,54724.12,20135.35,Self-Employed,4,"Solicitor, Scotland",33852.47,other,60,6802.29,0,True,8970.13,0,2025-10-27 14:37:33.240118,paid_search,0.2003699372757658,0,0.4353700908137488,0.36794287418418054,0.29494568351904327
3064,Lisa Johnson,epope@example.org,(584)229-2391x22356,CO,52828,668,5,176,0,0,0,98813.64,16726.12,1123.88,74088.91,45497.75,Unemployed,121,"Chemist, analytical",21910.28,auto,24,3332.55,2,True,11480.17,0,2025-06-17 14:37:33.240119,direct,0.28757443369243835,0,0.39100269962729833,0.614096630656329,0.13648480108616584
3065,Wendy Webb,kim74@example.net,+1-875-359-7906x380,CO,57545,609,6,172,0,0,3,63018.46,4167.15,2643.83,72641.14,7461.6,Employed,16,"Investment banker, operational",48246.19,home_improvement,24,1802.92,3,True,4971.28,0,2025-06-18 14:37:33.240120,organic,0.603721651317455,0,0.8317140723527678,0.10271865226784713,0.5034391510043248
3066,Kimberly Moore,shawjill@example.org,433.591.1983x324,ND,58577,719,3,9,2,0,2,22918.33,30554.36,2463.07,48936.52,17859.66,Employed,8,Call centre manager,10512.2,other,48,19525.47,2,True,9663.97,0,2025-08-25 14:37:33.240120,direct,0.5601222741786184,1,1.7918652886139608,0.36495566092562365,1.2896594123568341
3067,Tammy Lee,holly82@example.net,(688)631-2882x98320,OK,67471,805,3,70,0,0,2,113073.62,58768.83,1303.15,6540.11,46651.98,Employed,49,"Administrator, local government",22535.4,other,36,10865.56,2,True,10161.42,0,2025-08-21 14:37:33.240121,affiliate,0.0440943461323858,0,0.7190380037359732,7.133210297686126,0.1382975091803022
3068,Alexander Hunt,brett55@example.com,8838447448,MA,49449,701,1,4,0,0,2,73170.21,4201.64,2646.05,68292.83,41652.01,Employed,14,Games developer,38067.67,debt_consolidation,12,18239.54,1,True,13486.42,0,2025-07-04 14:37:33.240122,affiliate,0.15615934835683604,0,0.5776846888918317,0.6099031186729266,0.43395529410124695
3069,Sean Wilson,ejoseph@example.org,+1-539-629-2671,RI,79198,713,5,30,0,0,4,74671.87,54395.41,2349.47,61236.79,37796.77,Employed,33,Insurance broker,20918.22,debt_consolidation,36,10935.22,3,True,6394.12,1,2025-09-01 14:37:33.240122,organic,0.22595521147349013,1,1.008594401077675,0.6172232411267801,0.37756708115117515
3070,Garrett Robinson,moralesandrew@example.net,581.848.4423x42238,CA,49256,741,2,110,1,0,0,20000.0,84769.67,2331.59,51318.02,17057.95,Self-Employed,5,Local government officer,5339.68,debt_consolidation,12,16600.87,3,True,3889.65,0,2025-09-26 14:37:33.240123,direct,0.5067794455090815,0,4.5054675,0.33239688514872556,1.398954
3071,Teresa Adams,nrodriguez@example.net,700.936.9042x6050,ME,37802,623,4,37,0,0,1,124288.54,59377.96,2335.36,70702.12,1877.98,Employed,21,"Doctor, hospital",5339.11,debt_consolidation,36,17582.45,0,True,12912.16,1,2025-10-14 14:37:33.240124,direct,0.29336385579124746,0,0.5207002190226067,0.026561862642874075,0.22547790809997448
3072,Dr. Gregory Arnold,kelsey73@example.net,(351)668-4473,VI,30228,802,2,2,0,0,0,54831.24,30064.01,868.87,58654.96,11460.68,Employed,11,Clinical embryologist,10631.38,business,12,9686.35,1,False,6654.67,0,2025-09-27 14:37:33.240124,paid_search,0.06754473034500519,0,0.7421935013689277,0.1953914894835833,0.19015510136192434
3073,Patrick Simpson,pmoore@example.org,(982)657-0656x32003,WI,71941,712,7,16,0,0,1,109934.52,5566.12,528.61,38416.9,45613.34,Employed,55,Dramatherapist,9958.64,business,36,12583.2,2,True,7975.27,0,2025-11-17 14:37:33.240125,paid_search,0.13493425365378334,0,0.1412182451881356,1.1873248492200046,0.057700893222620155
3074,Jennifer Lee,davidnichols@example.com,(520)491-4790x815,MP,39319,797,3,5,0,0,0,89359.43,120131.46,1991.65,80459.38,32105.17,Employed,5,Sub,28095.48,debt_consolidation,24,7211.26,3,False,11984.26,0,2025-07-02 14:37:33.240126,paid_search,0.23481447529259356,1,1.658772219115543,0.3990233332645615,0.26745694326832664
3075,Michael Clay,jeremy94@example.com,+1-409-522-7172x44223,KY,30917,656,9,31,0,2,1,43571.6,17133.24,1823.07,75347.07,1581.97,Employed,36,Medical physicist,34295.72,home_improvement,48,19019.39,2,True,5895.3,0,2025-10-01 14:37:33.240127,direct,0.4609622553403784,0,1.1803321429555034,0.02099577329284337,0.5020894344022253
3076,James Silva,amywatts@example.com,(292)279-1600x533,DE,40550,809,6,71,0,0,1,73522.37,12981.84,2057.49,60438.65,7039.24,Employed,0,"Scientist, product/process development",38664.88,other,60,11731.0,2,False,11456.6,0,2025-10-27 14:37:33.240127,paid_search,0.06667014977699179,0,0.7024626654445444,0.1164691799039191,0.3358145282857449
3077,Emily Bauer,brownveronica@example.net,(456)230-2385x099,FL,68671,746,5,64,0,0,0,103913.26,50391.1,1533.81,54005.78,30869.3,Employed,1,Financial adviser,44181.7,home_improvement,12,8227.78,0,True,3344.69,0,2025-07-04 14:37:33.240128,direct,0.13815030556134972,0,0.9101129153295738,0.571592522133742,0.17712580665836103
3078,Katherine Andrade,danielkelly@example.org,805-496-7880,ME,17476,733,2,76,2,0,0,25260.52,17972.81,507.35,66310.01,18772.27,Employed,31,Learning disability nurse,18931.3,home_improvement,48,6083.24,0,True,7142.71,0,2025-08-09 14:37:33.240129,direct,0.5524164692525626,1,1.4609402340094344,0.2830985849647738,0.24101641613078434
3079,Paul Cabrera,pcastro@example.org,929-218-7734x22037,MO,71511,714,5,29,0,0,3,98031.86,9897.02,2471.08,63120.28,45804.59,Employed,72,Phytotherapist,35177.2,debt_consolidation,12,7758.01,1,True,4604.17,0,2025-11-22 14:37:33.240129,affiliate,0.1350989798824224,0,0.45979154123975613,0.7256715274393586,0.30248288668602225
3080,Lisa Patterson,gabrielle90@example.org,929.951.7076,MP,52028,685,5,18,2,0,2,31136.54,15371.15,2914.49,24671.02,10690.97,Employed,22,Arts development officer,20083.33,debt_consolidation,24,13172.18,2,True,10309.14,0,2025-07-12 14:37:33.240130,paid_search,0.3824213356687639,0,1.1386775794613018,0.43334122383265866,1.1232423384229588
3081,Jacqueline Chen,katherinewalters@example.net,(895)577-0483x215,DC,55117,772,8,3,0,0,0,38701.16,19221.87,2260.9,20418.58,9409.4,Employed,19,Rural practice surveyor,9150.01,debt_consolidation,12,3532.6,2,True,8394.38,1,2025-07-20 14:37:33.240131,organic,0.10168014099289335,0,0.7331015401088752,0.4608253855067296,0.7010332506829253
3082,Christopher Johnson,sonyareese@example.org,(437)839-1266,NH,29355,708,2,170,0,0,2,33916.66,86640.46,1314.4,29171.65,19287.72,Self-Employed,3,Clinical research associate,24066.48,home_improvement,60,631.88,0,True,14646.39,0,2025-08-26 14:37:33.240131,affiliate,0.6995142758097136,1,3.264087324636329,0.661180289767634,0.46504579165519244
3083,Laurie Carter,vthomas@example.net,+1-690-672-6310x6815,RI,00751,581,5,7,0,0,3,187316.32,27347.33,2290.25,39207.53,42668.3,Employed,59,"Engineer, chemical",18456.31,debt_consolidation,12,18896.88,0,False,14306.49,0,2025-09-29 14:37:33.240132,paid_search,0.38045827789225495,0,0.24452562382177911,1.0882679934186112,0.1467197305605833
3084,Maria Sanford,kayla55@example.net,+1-944-345-2376x46831,SD,38496,632,5,11,1,0,0,66082.38,68915.11,713.38,86613.99,15320.94,Employed,23,Chartered public finance accountant,11454.27,other,12,2130.37,3,True,4035.41,0,2025-08-25 14:37:33.240133,organic,0.6493254242220042,1,1.2161998402599907,0.17688759056129386,0.12954376037909043
3085,Allen White,gfuentes@example.com,(651)665-6534,VT,70651,688,6,1,0,0,0,22579.37,13682.08,2964.71,15505.08,11871.79,Employed,9,Field seismologist,36317.45,home_improvement,48,5668.97,3,True,10956.73,0,2025-06-18 14:37:33.240134,paid_search,0.3949194602161416,0,2.2143899497638775,0.7656709929906844,1.5756205775449008
3086,Richard Howard,ywatson@example.com,2925301327,KY,21667,718,1,22,0,0,0,41851.83,8910.8,2168.72,68657.64,34515.12,Employed,57,Emergency planning/management officer,44370.74,debt_consolidation,24,17756.51,2,True,2883.4,0,2025-10-24 14:37:33.240134,paid_search,0.2482242396745944,0,1.273099408078452,0.5027134634980172,0.621828006087189
3087,Matthew Watson,opayne@example.org,8073142447,DC,15246,696,3,102,0,0,2,42300.75,62129.33,2093.14,15850.91,1704.67,Employed,21,Theme park manager,16800.48,business,12,14682.42,3,False,14984.87,1,2025-11-16 14:37:33.240135,paid_search,0.24660225231898905,0,1.8659198713970793,0.10754398327919344,0.5937880534033084
3088,Barbara Flores,carriemejia@example.org,870.245.8659x244,KY,95536,773,9,24,0,0,3,63046.73,17007.29,1336.02,40500.74,21931.55,Employed,5,Quantity surveyor,10776.28,business,48,14786.51,1,True,4858.8,0,2025-07-28 14:37:33.240136,organic,0.09359018025141302,1,0.4406821733656924,0.541509858832209,0.2542913803776976
3089,Gary Marshall,johnsonevelyn@example.org,(360)593-0482,MP,08294,582,6,65,0,0,6,41372.41,19565.34,2396.85,42758.51,49266.14,Employed,3,Transport planner,24852.82,auto,60,13075.61,1,False,14814.73,0,2025-06-21 14:37:33.240137,organic,0.8,1,1.0736179013985407,1.152194966569228,0.6952024307986892
3090,Stephanie Hoffman,kathleen87@example.net,547.608.4748,VA,46394,708,5,202,0,0,1,28692.27,61815.39,2441.12,73077.59,16289.54,Self-Employed,121,Occupational psychologist,31298.66,auto,12,4208.98,4,False,10314.85,0,2025-11-26 14:37:33.240137,direct,0.44403479523679545,1,3.2452660594647966,0.22290746041296658,1.0209523331545394
3091,Lance Rose,kristenmoreno@example.org,001-618-487-4747,IN,98410,590,4,133,0,0,0,119925.85,9293.31,1913.25,89653.55,29868.02,Self-Employed,36,"Education officer, environmental",24124.24,auto,24,13739.36,1,True,10303.82,0,2025-06-23 14:37:33.240138,affiliate,0.3167253372622242,0,0.2786517669042996,0.33314932872150627,0.19144329600332205
3092,Donald Franklin,timothy83@example.net,(371)532-9089x84157,PA,09771,745,3,11,1,0,0,57216.7,31705.09,2934.71,65724.02,23476.85,Self-Employed,10,Mental health nurse,38060.79,debt_consolidation,12,6357.1,2,True,8208.12,1,2025-10-14 14:37:33.240139,affiliate,0.22788788495959936,0,1.2193272243942765,0.35720350033366793,0.6154937282296953
3093,Shannon Jones,astone@example.net,924-411-0588x8828,NE,28032,694,11,26,0,0,2,54783.08,19211.36,1692.13,90879.05,44447.46,Employed,25,Musician,23140.39,debt_consolidation,36,9158.58,2,True,9674.98,0,2025-06-29 14:37:33.240139,paid_search,0.18122029775782883,0,0.7730808490504733,0.48908367770129635,0.3706538588191829
3094,Jennifer Avila,hoffmananna@example.com,580-265-6676x840,WY,93191,725,6,83,0,1,1,135392.01,32226.67,1241.93,40906.02,2441.11,Employed,53,"Administrator, charities/voluntary organisations",38789.34,debt_consolidation,48,12397.73,5,False,5323.03,0,2025-11-15 14:37:33.240140,affiliate,0.1350265322212172,0,0.5245214248610386,0.05967605746049115,0.11007414691605508
3095,Francisco Gonzalez,richard07@example.com,626-260-1834,CT,61164,648,3,228,0,0,1,154813.43,45172.67,685.7,76809.25,39278.33,Employed,80,Retail buyer,40600.22,debt_consolidation,36,6802.6,2,True,9285.74,0,2025-12-04 14:37:33.240141,affiliate,0.3611849915626023,1,0.554040369753451,0.5113749971520357,0.05315042758241324
3096,Kathleen Mooney,misty25@example.net,+1-732-651-4502x090,NJ,90813,776,7,75,0,0,1,57721.16,167200.59,1679.8,59522.49,20993.27,Self-Employed,32,Academic librarian,12977.06,auto,60,951.76,1,True,12977.34,0,2025-10-11 14:37:33.240141,organic,0.21317739802831015,0,3.121518174617419,0.3526947545373186,0.3492237508740295
3097,Caleb Jackson,abowman@example.org,(343)410-7014,UT,54709,762,6,17,1,0,1,34395.24,3794.96,640.82,77400.69,956.91,Employed,86,Pathologist,48915.55,home_improvement,12,14089.55,2,True,10778.5,0,2025-07-31 14:37:33.240142,organic,0.22662197187844776,0,1.5324943218887266,0.01236306808117602,0.22357279670093888
3098,James Ray,sethcrosby@example.net,+1-478-209-7281x0906,ID,85523,735,2,8,0,0,0,60041.75,12558.79,1771.05,69599.64,30409.01,Employed,20,Recruitment consultant,26208.3,business,36,1085.72,1,True,7006.47,0,2025-10-20 14:37:33.240143,paid_search,0.15238451659109653,0,0.6456688887315909,0.4369133231148897,0.35396370025857005
3099,Mason Chase,ckelly@example.com,527.830.6344,MS,57774,692,4,41,0,0,2,189690.86,24940.58,1626.29,38303.2,30676.88,Employed,70,Community pharmacist,21188.88,business,24,4199.69,1,False,8432.39,0,2025-08-20 14:37:33.240144,direct,0.12309547139974837,0,0.24318230198334284,0.8008960086885691,0.10288044452958883
3100,Susan Mitchell DVM,nortonandrea@example.org,001-929-890-3948x11129,PW,45573,734,5,12,0,0,0,38759.8,18586.68,2258.15,56978.76,30068.79,Unemployed,1,"Designer, jewellery",43082.12,home_improvement,60,16615.61,1,True,6463.49,0,2025-08-29 14:37:33.240144,paid_search,0.33285801931900166,1,1.5910505214165191,0.5277192764461704,0.6991212544956372
3101,Steven Hull,austinpeterson@example.net,307-720-5158x533,TX,89899,657,2,15,1,0,1,36107.66,12686.5,2883.49,97891.21,40867.23,Employed,40,Risk manager,45206.35,debt_consolidation,60,5184.03,2,True,9495.56,0,2025-08-28 14:37:33.240145,direct,0.8,1,1.603339845340296,0.4174759919710871,0.9582974914464132
3102,Matthew Jones,brandonmorales@example.net,219-544-6881x3010,DE,25348,751,2,60,1,0,1,67292.48,3452.93,1607.51,66896.1,22004.02,Employed,18,Farm manager,14907.21,debt_consolidation,60,17509.55,2,True,8280.27,0,2025-11-16 14:37:33.240146,organic,0.08242894077149214,0,0.2728408880160161,0.3289282932786814,0.28666085720128015
3103,Robert Cummings,tannertina@example.org,5869899036,DC,76895,798,4,43,0,0,0,57470.35,11684.11,1155.93,70504.71,31890.03,Employed,47,Set designer,42714.53,home_improvement,12,16485.66,2,True,5804.39,0,2025-08-05 14:37:33.240146,paid_search,0.09148711540394035,0,0.9465513956327045,0.4523106328641022,0.24136202406980295
3104,Paul Ross,chenmargaret@example.net,5368162235,AZ,13919,764,6,7,0,0,2,69248.69,30044.13,354.34,26411.99,1142.04,Employed,44,"Designer, industrial/product",8610.89,home_improvement,36,16211.25,1,True,7097.49,0,2025-06-21 14:37:33.240147,paid_search,0.07216460896959254,0,0.5582057942179123,0.04323945299085756,0.061403038815607915
3105,Emily Salazar,timothy73@example.net,(229)739-9874x0802,WY,82841,656,4,10,0,0,0,66650.9,52812.82,564.13,57938.91,37111.29,Employed,28,Insurance broker,39002.85,debt_consolidation,24,12925.12,3,True,11097.34,0,2025-09-10 14:37:33.240148,organic,0.5072599953277818,0,1.3775608431394026,0.6405244765564281,0.10156742069499437
3106,Michael Gibson,blakeevans@example.com,+1-425-945-6847x9917,TX,47919,721,6,1,1,0,3,56023.33,19729.16,1097.51,29767.97,2622.18,Employed,69,Logistics and distribution manager,18890.16,business,48,12368.05,2,True,4941.09,0,2025-11-21 14:37:33.240149,paid_search,0.22460702186075568,0,0.689343528847714,0.08808729651366888,0.2350827771216027
3107,Tracy Martinez,alexander73@example.net,001-880-427-2419x875,TN,27490,622,8,14,1,0,1,46261.42,31566.45,1553.09,76647.95,43361.72,Employed,62,"Engineer, materials",17169.76,debt_consolidation,60,8200.94,3,False,7926.41,0,2025-11-01 14:37:33.240149,direct,0.6475263142741221,1,1.0534957638567948,0.5657257630504143,0.4028644170455641
3108,Luke Johnson,andrewschristopher@example.net,001-625-967-3421x42677,NV,05738,734,7,130,0,0,0,49457.18,22091.91,372.14,74862.55,32015.26,Employed,136,Toxicologist,46085.7,debt_consolidation,12,4689.0,2,False,10183.66,1,2025-07-02 14:37:33.240150,organic,0.2768207566212541,0,1.378517942187565,0.4276538803447117,0.09029386633042968
3109,Adam Garcia,martinezhenry@example.org,710-457-7308,SD,18384,727,8,94,0,0,0,34750.55,32581.76,2527.05,79791.62,20804.41,Employed,10,Tour manager,12994.66,debt_consolidation,12,3110.99,2,True,5649.67,0,2025-08-19 14:37:33.240151,paid_search,0.3133717535596611,1,1.3115308966332906,0.26073427259654586,0.8726365481985177
3110,Michael Graham,lfreeman@example.net,730-655-8186x382,RI,75855,587,5,32,0,0,0,53306.34,6326.84,650.72,5207.89,33790.35,Employed,27,Manufacturing engineer,11791.74,debt_consolidation,48,10428.93,5,False,3489.88,0,2025-11-13 14:37:33.240151,direct,0.3987727174676273,1,0.3398954045616338,6.488299484052082,0.14648614029775822
3111,Corey Barrera,mosschristine@example.net,765.897.5107,FL,59374,630,1,81,0,0,2,56191.7,37764.6,1158.35,69784.1,11148.09,Employed,44,Tax adviser,38755.99,auto,12,14774.35,2,True,2128.37,0,2025-09-05 14:37:33.240152,affiliate,0.42760665987626373,0,1.3617774511182257,0.15975114675119403,0.24737105302028592
3112,Steven Mayo,sarah61@example.net,(269)422-6842,MA,53821,683,5,31,0,0,1,50821.03,12505.67,991.01,21907.15,26909.37,Employed,96,"Engineer, automotive",48377.32,business,24,2087.8,2,False,4538.9,0,2025-09-18 14:37:33.240153,paid_search,0.1865086731334246,1,1.1979881163368786,1.2283373236591706,0.2339999799295685
3113,Shawna Green,aperry@example.com,(413)960-5797,PA,80076,681,5,94,0,0,0,74873.81,13219.71,2817.07,6169.05,36606.47,Employed,72,"Surveyor, building",20797.41,debt_consolidation,60,11898.84,2,False,5731.21,1,2025-07-06 14:37:33.240153,direct,0.15080771460844464,0,0.4543260186706139,5.933890955657678,0.4514908484021316
3114,Ashley Valentine,bjones@example.com,5234729534,AL,47555,627,7,12,1,0,1,53768.21,20317.47,1759.99,82215.14,4300.11,Employed,24,Clothing/textile technologist,35968.85,debt_consolidation,12,8920.03,2,True,12470.39,2,2025-06-23 14:37:33.240154,affiliate,0.6223032797401946,0,1.0468326916592536,0.05230314027319055,0.3927949247334066
3115,Gary Salazar,michaelramos@example.com,(704)976-3944,ID,48933,723,2,9,0,0,0,64949.44,18250.23,627.64,88299.46,4001.77,Employed,25,Colour technologist,45963.23,debt_consolidation,36,6693.93,4,True,3602.36,0,2025-10-12 14:37:33.240155,paid_search,0.1884650630514227,0,0.98866841654062,0.04532043570821384,0.11596220075184636
3116,Debra Jackson,derek08@example.org,(882)961-8679,IL,82884,715,6,4,1,0,0,59119.22,11912.85,664.2,86314.01,44827.62,Employed,6,Herbalist,49360.56,auto,60,13419.6,1,True,11585.01,0,2025-09-12 14:37:33.240156,paid_search,0.396933736372825,1,1.0364380653195355,0.5193550849972096,0.13481909944008058
