application_id,applicant_name,email,phone,state,zip_code,credit_score,num_credit_accounts,credit_history_months,delinquencies_2y,public_records,inquiries_6m,income,total_debt,monthly_debt_payment,total_credit_limit,total_credit_balance,employment_status,employment_length_months,occupation,loan_amount,loan_purpose,loan_term_months,avg_monthly_balance,num_bank_accounts,has_savings_account,monthly_income_deposits,num_nsf_fees,application_date,referral_source,probability_of_default_x,default,debt_to_income,credit_utilization,payment_to_income,interest_rate,monthly_payment,probability_of_default_y,expected_loss,expected_return,risk_segment
427,Jenna Larson,hilldebra@example.org,(829)591-9457,IN,73466,642,7,79,1,1,0,102126.65,6779.45,874.9,15374.45,18926.97,Employed,155,Surgeon,8792.27,debt_consolidation,36,7498.26,3,True,6905.39,0,2025-09-29 14:37:33.238131,direct,0.3711870978812058,0,0.1524745989416083,1.2310664771747932,0.1028017662382933,0.18609898395766433,320.5581258514262,0.11524745989416083,405.3147136814534,0.12000000000000001,Medium-High Risk
428,Emily Bennett,rebecca73@example.org,+1-843-339-9712x3630,NH,64539,741,5,1,0,0,1,114649.4,41415.97,1845.43,62618.13,23340.56,Self-Employed,87,Animal technologist,7904.99,debt_consolidation,12,19653.56,1,True,9771.17,0,2025-09-11 14:37:33.238132,paid_search,0.0826992515384554,0,0.4301894296873773,0.372744443182829,0.193155480970681,0.11572075771874951,700.7672938476833,0.014301894296873775,45.22253255913769,0.09,Low Risk
430,Nancy Jennings,lmaldonado@example.org,+1-416-669-9341x05567,TN,5218,594,7,27,0,0,1,135446.95,22393.99,572.37,40170.23,35800.5,Employed,19,Hydrogeologist,9694.65,debt_consolidation,24,8682.96,3,False,8805.29,0,2025-08-21 14:37:33.238133,organic,0.3558634907010772,0,0.2369092844098741,0.8912196917966364,0.050709447499556,0.21421455706459241,500.1750707373475,0.18553639266148111,719.4841556462511,0.11999999999999995,High Risk
431,Maria Henderson,curtislucas@example.com,(974)320-7842,NE,54956,629,2,12,1,0,1,65533.23,6359.56,759.76,88277.43,8346.26,Employed,4,"Production assistant, radio",40095.9,debt_consolidation,60,18037.39,1,False,12567.11,0,2025-07-17 14:37:33.238134,direct,0.7785613310029185,0,0.7088840272332066,0.0945457972666399,0.1391220911894621,0.2220264333071939,1112.0297809593862,0.2050660832679848,3288.9236672419174,0.11999999999999995,Medium-High Risk
432,Jack White,wcortez@example.org,001-871-637-5648x67143,HI,53735,577,6,31,0,0,1,47939.03,13685.7,2454.62,77629.99,4206.71,Employed,16,"Engineer, materials",14528.67,auto,60,13263.37,0,True,12029.38,0,2025-09-30 14:37:33.238135,paid_search,0.5089163056887118,0,0.5885469522432974,0.0541892379478601,0.6144354610429122,0.23531281713459784,414.0169568313894,0.23828204283649462,1384.7684669189177,0.11999999999999998,High Risk
433,Travis Tucker,plucero@example.org,+1-993-261-7590,KS,54277,683,4,72,0,0,0,39626.33,13757.22,1078.2,25242.14,32533.39,Employed,3,Land,47741.8,debt_consolidation,48,19852.98,2,False,9495.39,0,2025-10-16 14:37:33.238136,paid_search,0.3221347750411501,0,1.551973649843425,1.2888522922382968,0.3265101764407655,0.1467484205577453,1320.8342638365252,0.09187105139436327,1754.4357445837652,0.09,Medium-Low Risk
434,Chad Jones,amendoza@example.net,8252188281,TX,78704,743,6,19,1,0,0,108808.54,19426.49,576.61,56732.03,41538.68,Employed,132,"Psychologist, educational",11613.03,auto,24,11617.13,2,False,2670.73,1,2025-11-23 14:37:33.238136,paid_search,0.0829719629781257,0,0.2852673144957188,0.7321909686644388,0.0635916996956305,0.1164263365724786,544.7295887372525,0.01606584143119649,74.62923940629112,0.09,Low Risk
435,Ashley Wise,ashley99@example.net,(453)434-4110,MH,95101,790,3,11,0,0,0,54925.99,53598.5,1870.56,15558.51,9699.92,Employed,7,Public house manager,12017.86,debt_consolidation,48,7434.16,0,True,13771.89,1,2025-07-09 14:37:33.238137,paid_search,0.1417890222274287,0,1.1946322678935783,0.6234478751499983,0.4086721058646371,0.11353423488588918,312.6745663141295,0.026335587214722938,126.5989600657321,0.083,Low Risk
436,Sophia Johnson,wgonzalez@example.com,4134921609,MP,49789,704,6,80,0,0,1,37989.17,10851.66,1798.54,32262.6,36031.84,Employed,17,"Engineer, technical sales",39349.31,business,36,16247.52,1,True,5311.17,0,2025-08-13 14:37:33.238138,organic,0.2498812192004179,0,1.3214547725049008,1.1168300137000735,0.5681219147457025,0.13785745727005883,1340.775040097021,0.06964364317514703,1096.1717219312977,0.09000000000000001,Medium-Low Risk
437,Ralph Anderson,twagner@example.com,593.570.9972x63329,MO,96081,797,8,127,0,0,1,77754.31,7174.2,1322.79,91904.06,15796.95,Employed,42,Site engineer,12767.4,auto,24,8202.16,0,False,2857.9,1,2025-09-10 14:37:33.238138,paid_search,0.0561159689318491,0,0.256469384140892,0.1718852246571044,0.2041491976457639,0.10802587753656356,593.8914156960653,0.01256469384140892,64.16738886032171,0.08299999999999999,Low Risk
440,Jason Rhodes,andrea54@example.net,001-488-224-7690,KS,66453,696,15,84,0,0,0,66746.77,17940.98,2147.83,32052.74,33732.45,Self-Employed,0,"Teacher, early years/pre",8943.11,business,48,13883.85,2,False,3569.98,0,2025-08-05 14:37:33.238141,organic,0.2155054547612681,0,0.4027773928236527,1.0524045682210006,0.3861454269622335,0.13019999445666058,240.01002768113185,0.050499986141651486,180.65077242530597,0.08999999999999998,Medium-Low Risk
441,Jeremy Mitchell,frankwood@example.com,001-227-469-9904x5082,WY,41835,723,7,79,0,0,2,93061.28,40282.31,820.5,95683.81,27747.81,Employed,81,Stage manager,45196.06,debt_consolidation,48,4282.93,4,True,7275.61,0,2025-09-13 14:37:33.238141,paid_search,0.2203434410684933,0,0.9185170244810732,0.2899948277561272,0.1058012526799545,0.13302220429377287,1219.2874815333844,0.05755551073443219,1040.5129265936166,0.08999999999999998,Medium-Low Risk
442,Joann Ferguson,craig30@example.net,001-569-927-8297x25398,RI,51302,698,6,0,0,0,1,50743.41,19800.82,1833.96,54615.25,26986.05,Employed,9,Race relations officer,41283.87,debt_consolidation,60,6935.01,3,True,2413.49,0,2025-11-30 14:37:33.238142,paid_search,0.2426203523540661,0,1.2037955273403975,0.494111992529559,0.4337020314559072,0.14173465559370174,964.3201796182659,0.0793366389842543,1310.1293960251546,0.09000000000000001,Medium-Low Risk
445,Mrs. Diane Reyes,mccalljane@example.org,+1-306-554-5734x854,NH,94551,621,5,193,0,1,2,90627.87,71065.13,1316.31,66170.28,20672.8,Self-Employed,44,Financial adviser,15900.1,business,12,14118.64,4,True,2098.57,0,2025-07-09 14:37:33.238144,direct,0.4363304078258851,0,0.9595859419403768,0.3124182034593173,0.1742920803501174,0.20270675014209205,1474.9584591005196,0.15676687535523015,997.0435979342781,0.11999999999999998,Medium-High Risk
446,Tracy Montoya,carlsontyler@example.com,(536)261-6252,MP,42864,740,6,42,2,0,1,21218.23,40327.96,1645.27,81108.24,31393.8,Self-Employed,36,Mudlogger,27180.64,auto,12,8903.11,2,False,5063.1,0,2025-06-20 14:37:33.238145,organic,0.4295269938483264,0,3.1816320211440825,0.3870605501981056,0.9304847765341406,0.1350897921268645,2434.196090308952,0.06272448031716124,681.9566074751382,0.09000000000000001,Medium-Low Risk
447,Brenda Wright,chamberstiffany@example.com,+1-781-497-3349x45204,WA,78285,721,6,49,0,1,2,125688.89,24965.13,290.68,30479.66,28495.36,Self-Employed,11,Exercise physiologist,21454.95,debt_consolidation,60,13961.83,1,True,12862.58,0,2025-07-23 14:37:33.238145,affiliate,0.189011958481652,0,0.3693252442598546,0.9348975677550208,0.0277523335594737,0.1297182835173419,487.85669107565326,0.049295708793354764,423.05478695039477,0.09,Medium-Low Risk
449,Ryan Rosales,bendermatthew@example.org,001-413-418-7639x5400,OK,20091,669,1,66,1,0,2,41221.89,22204.23,2226.94,7959.7,34931.52,Employed,4,Garment/textile technologist,36548.59,business,60,10299.12,0,True,5981.55,0,2025-07-14 14:37:33.238147,direct,0.8,0,1.4252820528122314,4.388547307059311,0.6482788634873364,0.22641353853498708,1022.8048803390332,0.2910338463374677,4254.7506903644435,0.08999999999999998,Medium-High Risk
450,Phillip Nelson,calvin37@example.org,3264788695,VI,68127,636,6,14,1,0,2,47372.78,8423.53,916.86,11799.02,46908.85,Self-Employed,46,Mechanical engineer,48049.24,business,60,17736.09,4,False,4140.8,0,2025-10-11 14:37:33.238148,affiliate,0.6417648219416571,0,1.1920932231547314,3.975656452824048,0.23224982785473,0.22768372892618924,1348.1440348354536,0.21920932231547313,4213.136535269409,0.11999999999999998,Medium-High Risk
452,Courtney Hayes,ybridges@example.com,+1-403-390-1108x00928,MP,15123,757,2,21,1,0,1,213965.58,14030.54,1082.6,44206.06,28003.96,Employed,14,Advertising art director,20694.88,other,60,9729.44,0,True,11406.51,0,2025-06-26 14:37:33.238149,paid_search,0.0739270016091258,0,0.1622944213737555,0.6334869020220305,0.0607163077351039,0.10881147210686878,448.73116185903274,0.014528680267171946,120.26771787499656,0.083,Low Risk
455,Alfred Galvan,zacharyalexander@example.net,2977915422,MI,34565,668,5,25,1,0,0,52533.14,40325.67,685.49,80455.69,16411.47,Employed,40,Multimedia programmer,10868.34,debt_consolidation,60,15076.76,0,False,3320.31,0,2025-09-02 14:37:33.238151,organic,0.6022849655477839,0,0.9745088528879104,0.2039814710432537,0.1565845864153561,0.1889803541155164,281.3213136233134,0.197450885288791,858.3853418478316,0.08999999999999998,Medium-High Risk
457,Dustin Gallegos,vharmon@example.com,949-463-2424x6604,MA,91316,693,7,100,0,0,1,63640.7,9609.33,2280.05,57093.47,20192.59,Employed,1,Oceanographer,19696.19,debt_consolidation,60,11533.82,2,True,8519.43,0,2025-09-30 14:37:33.238153,organic,0.2573723186089288,0,0.4604839355946744,0.353675998323451,0.4299229895334275,0.1310309686725633,449.18902757712976,0.052577421681408276,414.22995485885474,0.09,Medium-Low Risk
459,Aaron Miller,lcurry@example.com,2166097067,AS,46804,666,4,35,0,0,0,65030.06,19029.94,2032.26,66453.14,21820.3,Employed,21,Building services engineer,38267.37,home_improvement,36,8518.68,4,True,4059.26,1,2025-09-01 14:37:33.238155,direct,0.302607441197034,0,0.8810896068679623,0.3283561920475089,0.3750130324345387,0.1701948674197748,1364.7072708017308,0.150487168549437,2303.499263653468,0.08999999999999998,Medium-High Risk
460,Ruben Dunn,katherinejimenez@example.org,001-630-424-1935x0805,SC,22800,628,7,75,0,0,1,70927.67,37373.28,2646.8,89042.51,6446.95,Employed,33,Hydrologist,24931.65,debt_consolidation,36,1494.93,4,True,2757.99,0,2025-08-05 14:37:33.238155,direct,0.383308446014889,0,0.8784291095421576,0.0724030578203601,0.4478026699594108,0.20010973150534905,926.6888546432641,0.15027432876337263,1498.634787485336,0.12000000000000001,Medium-High Risk
461,Kelsey Rodriguez,millercatherine@example.org,335.574.1518,AS,16888,817,5,129,0,0,4,51767.68,6189.0,2801.98,49719.61,41548.1,Employed,38,Camera operator,42070.33,auto,36,6977.09,1,True,3677.79,0,2025-11-07 14:37:33.238156,direct,0.0613320765887249,0,0.9322289505730216,0.8356481476825743,0.6495125916401895,0.10686445790114604,1371.0901064604288,0.009661144752865109,162.57901917232144,0.08299999999999999,Low Risk
462,Eric Williams,vickigarcia@example.org,228-781-5147x399,PW,7211,702,7,143,0,0,2,35578.7,4629.93,1336.7,21356.5,27101.49,Employed,41,Research scientist (maths),32581.45,debt_consolidation,24,8642.41,2,True,5619.64,0,2025-08-21 14:37:33.238157,direct,0.1670727481697067,0,1.045889253963748,1.2690042844098988,0.4508427795282009,0.13455067104756496,1555.9548756133627,0.06137667761891244,799.8964612026859,0.08999999999999998,Medium-Low Risk
464,Taylor Carlson,vdennis@example.net,(884)418-1628x2613,AR,77717,712,3,26,1,0,2,101448.46,40331.41,2439.39,64596.5,10900.69,Self-Employed,7,Brewing technologist,30336.05,other,48,11251.69,1,True,9908.44,0,2025-08-27 14:37:33.238158,paid_search,0.2452303416383447,0,0.696584847123357,0.1687504740968938,0.2885473076673613,0.1405385272482204,829.7970942404858,0.07634631812055105,926.4182895283772,0.08999999999999998,Medium-Low Risk
466,Jeffrey Mendez,hicksandrew@example.net,240-255-4632x1827,IA,29447,686,5,18,0,0,1,61132.91,44237.06,474.58,16514.79,3872.96,Employed,34,Geographical information systems officer,41685.84,debt_consolidation,24,8715.35,0,True,4725.26,0,2025-07-11 14:37:33.238160,organic,0.212029382657367,0,1.405509732810036,0.2345146380910686,0.093157024587902,0.13886611679372043,1999.225142301977,0.07216529198430108,1203.308326084343,0.09,Medium-Low Risk
468,William Jones,byrdsamantha@example.org,+1-589-589-6286x743,NV,51546,745,5,143,0,0,2,40643.88,66371.89,2277.35,97048.03,31788.78,Employed,28,Chief Technology Officer,17513.3,debt_consolidation,60,7172.75,2,False,13497.2,0,2025-09-07 14:37:33.238161,organic,0.1382567729973796,0,2.0639070384028297,0.3275571899810846,0.6723816722222385,0.12225562815361132,391.572866042763,0.0306390703840283,214.63649254264115,0.09,Low Risk
470,Jeanette Harrison,andrew17@example.org,(525)358-0315x395,ND,49136,665,2,68,0,0,3,26903.12,86935.9,271.48,6198.07,48953.41,Employed,27,Colour technologist,20643.34,debt_consolidation,24,3057.18,3,True,12108.64,1,2025-09-08 14:37:33.238163,organic,0.8,0,3.998764455572439,7.898169914182964,0.1210922747993541,0.2699604625783181,1122.5481771734644,0.3999011564457951,3302.1182155614965,0.09000000000000001,Medium-High Risk
471,Veronica King,aprilcompton@example.org,001-931-635-2148x5751,MA,2595,683,6,3,0,0,2,104251.78,9553.91,535.13,51278.49,9809.58,Employed,4,Clinical research associate,48849.11,business,48,12284.66,0,True,10302.68,0,2025-09-14 14:37:33.238163,direct,0.2447471886721578,0,0.5602112501100701,0.1913000948350858,0.0615966461196154,0.13246704200158502,1316.4885580390467,0.05616760500396253,1097.4950061100465,0.09,Medium-Low Risk
472,Richard Cooper,ewalters@example.net,519.326.2197,MA,57713,561,6,13,0,0,2,44891.71,3208.88,1079.53,97689.32,16442.56,Self-Employed,105,Information officer,30281.11,debt_consolidation,36,19100.51,0,False,7768.85,0,2025-07-07 14:37:33.238164,paid_search,0.4352547477860576,0,0.7460172490644709,0.1683148168090432,0.2885690921553222,0.24476103494386825,1195.597197066367,0.26190258735967065,3172.2804228491186,0.11999999999999998,High Risk
474,Evelyn Williams,katherinecampbell@example.net,(611)860-8107x4525,MP,62568,782,1,92,0,0,2,76935.85,50362.2,2682.93,55646.13,33804.16,Employed,1,Ophthalmologist,36696.9,debt_consolidation,48,11232.21,0,False,3718.13,0,2025-08-12 14:37:33.238165,paid_search,0.141141648596267,0,1.1315804010744015,0.6074844737630453,0.4184675934561065,0.11323158592515713,954.2198995244669,0.02557896481289282,375.46748553689866,0.08299999999999999,Low Risk
475,Robin Thompson,aatkins@example.org,250-585-5110,CO,95208,798,10,3,0,0,0,117205.14,11409.73,1635.62,36549.33,27646.31,Employed,19,"Journalist, broadcasting",43562.28,other,48,12805.93,2,True,10801.66,0,2025-08-18 14:37:33.238166,paid_search,0.083408034603513,0,0.4690238841061065,0.7564108562318379,0.1674622802378803,0.10887609553642442,1123.513733733868,0.014690238841061066,255.97611906447108,0.08299999999999999,Low Risk
478,Judith Carter,kristopheranderson@example.org,500-436-6606,CA,67186,718,0,62,0,0,3,50921.87,90956.47,2373.72,48214.12,46690.16,Employed,52,Soil scientist,30203.12,debt_consolidation,36,1768.39,2,True,11466.64,0,2025-09-26 14:37:33.238168,affiliate,0.2776796945126887,0,2.3793232652296545,0.9683918321022972,0.5593793000924749,0.15055187918275587,1047.8175230618224,0.10137969795688963,1224.7932731822768,0.09000000000000001,Medium-Low Risk
479,Curtis Williams,cward@example.org,+1-779-888-1594,MO,57977,850,7,43,1,0,0,67476.47,48641.97,456.49,74456.05,30166.12,Unemployed,53,Warden/ranger,35618.67,auto,48,4313.41,1,True,4560.01,0,2025-08-02 14:37:33.238169,direct,0.1026197945311143,0,1.248741079668216,0.4051533757162782,0.0811820772485579,0.10862185269917055,918.20110837429,0.01405463174792635,200.24291608036475,0.083,Low Risk
480,Kaylee Hays,megan01@example.org,001-906-795-5991x5242,ND,27875,767,4,0,1,1,0,80635.73,17565.11,2494.46,79936.46,20141.27,Employed,11,Building control surveyor,7494.58,debt_consolidation,36,11688.29,0,False,8948.37,0,2025-07-08 14:37:33.238170,paid_search,0.1362851982209917,0,0.3107765006902027,0.2519659989947015,0.371219061326784,0.11086465900414122,245.66992959874423,0.019661647510353042,58.94231607925668,0.083,Low Risk
481,Dawn Mullins,daniel13@example.com,+1-809-401-6153x64431,IN,27400,692,6,9,0,0,0,88289.54,18068.39,1245.46,68190.76,30717.91,Self-Employed,28,Proofreader,17526.19,debt_consolidation,60,13616.34,2,True,7622.1,0,2025-07-26 14:37:33.238170,affiliate,0.1197472021567028,0,0.4031573842156161,0.4504702689924559,0.169278489841492,0.1268378886105874,395.94343496757745,0.042094721526468475,295.10403498799064,0.09,Medium-Low Risk
484,Steve Paul,erikacarlson@example.com,649-663-8676,MA,33205,712,4,7,1,0,1,84358.62,47333.15,2445.49,22442.87,23800.04,Self-Employed,26,"Therapist, music",18140.42,home_improvement,48,12392.12,5,True,2449.77,0,2025-09-24 14:37:33.238173,affiliate,0.2792499972126483,0,0.7761337252790528,1.0604722123329149,0.3478705554927285,0.1366420058791858,492.66346857398145,0.06660501469796448,483.29717629089953,0.09,Medium-Low Risk
485,Jasmine Beltran,sfischer@example.com,912-619-1706x221,KY,8665,654,9,3,0,0,2,30897.53,8686.48,785.68,62217.34,3518.75,Employed,75,Ambulance person,7237.93,debt_consolidation,60,8980.27,3,True,9105.22,0,2025-06-11 14:37:33.238173,direct,0.3317783767183369,0,0.5153942726166137,0.0565557768943513,0.3051428382786585,0.15849261672373163,175.43321954410322,0.12123154180932912,350.986165363199,0.08999999999999998,Medium-High Risk
489,Bobby Guerrero,robinsontimothy@example.net,(436)402-5673,FL,58466,801,2,3,0,0,0,29987.83,26279.4,443.89,41737.49,44468.89,Employed,2,Health and safety adviser,5517.28,home_improvement,24,6063.06,1,True,11845.94,1,2025-08-14 14:37:33.238176,paid_search,0.0834068462750674,0,1.060319469598167,1.0654423636878978,0.1776280577821069,0.1079447667270356,256.622356789672,0.012361916817589004,27.281662567738984,0.08299999999999999,Low Risk
490,Lance Simmons,andersonjason@example.net,+1-217-512-3209x554,VA,85056,752,2,40,0,0,0,97350.86,41787.08,223.26,46301.99,13418.22,Employed,2,"Designer, jewellery",14482.38,business,12,17688.66,1,True,13576.05,0,2025-06-11 14:37:33.238177,organic,0.1406541792273443,0,0.5780068095957241,0.2897979114936528,0.0275202499495125,0.11057443268605947,1280.3648439502977,0.018936081715148687,109.69581244393402,0.08299999999999999,Low Risk
492,Heather Bolton,zday@example.org,(856)993-0090x38755,DC,89868,788,4,7,0,0,1,20000.0,9519.11,2845.03,37776.72,49081.4,Employed,15,"Lecturer, higher education",17689.82,debt_consolidation,24,10890.7,0,True,9522.5,0,2025-08-15 14:37:33.238178,affiliate,0.0964099785512483,0,1.3604465,1.2992499084092002,1.707018,0.112441786,826.4911233346609,0.023604465,167.02349481852002,0.083,Low Risk
493,William Gould,ramirezthomas@example.org,(613)942-8233x4430,HI,21843,704,8,139,1,0,0,98054.15,112407.04,612.95,44134.45,11103.75,Employed,16,Patent examiner,46873.49,auto,48,5787.1,0,True,14338.97,0,2025-09-22 14:37:33.238179,paid_search,0.4171278211332325,0,1.6244139590216222,0.2515891780683797,0.0750136531702126,0.14936620938532436,1303.0188766873118,0.09841552346331084,1845.2316219609065,0.09000000000000001,Medium-Low Risk
495,Meghan Cisneros,jocelyn68@example.org,649-416-1112,ID,23736,791,9,97,1,0,3,58085.85,57005.4,1790.76,37779.62,2941.31,Self-Employed,53,Psychotherapist,20905.68,home_improvement,48,19766.17,6,True,9185.99,0,2025-11-22 14:37:33.238180,organic,0.207223851975118,0,1.3413091140096944,0.07785440933498,0.3699544725608732,0.11470654557004847,545.1089460030935,0.02926636392512118,244.73329559285096,0.083,Low Risk
